fragment_smiles,frequency,heavy_atoms,dummy_atoms,logp,mw,tpsa,hbd,hba,rotbonds,fsp3,n_atoms,o_atoms,s_atoms,halogen_count,aromatic_ring_count,aliphatic_ring_count,heterocycles_total,n_heterocycles_count,o_heterocycles_count,s_heterocycles_count,label_lipophilic,label_hydrophilic,label_amphiphilic,label_high_flexibility,label_high_mw,label_high_sp3,label_has_aromatic_ring,label_has_aliphatic_ring,label_high_hbd,label_high_hba,label_high_tpsa,label_low_tpsa,label_acidic,label_basic,label_zwitterionic,label_neutral,label_nucleophilic,label_electrophilic,label_strong_ewg,label_aromatic_ring,label_multi_aromatic,label_has_heterocycle,label_multi_heterocycle,label_n_heterocycle,label_o_heterocycle,label_s_heterocycle,label_has_halogen,label_high_halogen,label_nitrogen_rich,label_oxygen_rich,label_sulfur_rich,label_bioisostere,label_has_amide,label_has_ester
[15*][C@@]12CCN(C)[C@@H]1N(C)c1ccccc12,4,14,1,1.5426000000000002,187.266,6.48,0,2,0,0.5,2,0,0,0,1,2,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
[5*]N1CCC2(CC1)NC(C)CCS2,4,12,1,1.3578000000000001,185.31599999999997,15.27,1,3,0,1.0,2,0,1,0,0,2,2,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
[9*]n1c(=O)ccc2cccc([16*])c21,4,11,2,0.4884999999999998,143.14499999999998,22.0,0,2,0,0.0,1,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*]C1([13*])Cc2cccc(C)c2N1,4,10,2,1.71542,131.17799999999997,12.03,1,1,0,0.3333333333333333,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*]C1([13*])Cc2cc(C)ccc2N1,4,10,2,1.71542,131.17799999999997,12.03,1,1,0,0.3333333333333333,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*]C1(C)Cc2cc(Cl)ccc2N1,4,11,1,2.5735,166.631,12.03,1,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1([13*])Cc2cc(F)ccc2N1,4,10,2,1.5461,135.141,12.03,1,1,0,0.25,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1(C)Cc2ccc(F)cc2N1,4,11,1,2.0591999999999997,150.176,12.03,1,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1(C)Cc2ccc(Cl)cc2N1,4,11,1,2.5735,166.631,12.03,1,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1([13*])Cc2ccc(F)cc2N1,4,10,2,1.5461,135.141,12.03,1,1,0,0.25,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1(C)Cc2cccc(Cl)c2N1,4,11,1,2.5735,166.63099999999997,12.03,1,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1([13*])Cc2c(F)cccc2N1,4,10,2,1.5461,135.14099999999996,12.03,1,1,0,0.25,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1([13*])Cc2cccc(F)c2N1,4,10,2,1.5461,135.141,12.03,1,1,0,0.25,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1(C)CCc2c(C)cccc2N1,4,12,1,2.61862,160.24,12.03,1,1,0,0.45454545454545453,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*]C1(C)CCc2c(F)cccc2N1,4,12,1,2.4493,164.203,12.03,1,1,0,0.4,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1([13*])CCc2c(F)cccc2N1,4,11,2,1.9361999999999997,149.16799999999998,12.03,1,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1(C)CCc2c([16*])cccc2N1,4,11,2,1.4848,145.20499999999998,12.03,1,1,0,0.4,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*]C1(C)CCc2cc(C)ccc2N1,4,12,1,2.61862,160.24,12.03,1,1,0,0.45454545454545453,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*]C1([13*])Cc2c([16*])cccc2N1,4,9,3,0.5815999999999999,116.14299999999997,12.03,1,1,0,0.25,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*]C1(C)Cc2c(Cl)cccc2N1,4,11,1,2.5735,166.631,12.03,1,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[5*]N1CCC2(CC1)NCC(C)S2,4,11,1,0.9677000000000002,171.28900000000002,15.27,1,3,0,1.0,2,0,1,0,0,2,2,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
[9*]n1c([14*])c(N)ccc1=O,4,8,2,-1.0825000000000002,108.09999999999997,48.019999999999996,1,3,0,0.0,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*]N/C=C/c1ccccc1Cl,4,10,1,2.3646000000000003,152.60399999999998,12.03,1,1,2,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[5*]N1CCC2(CC1)NC(C)CS2,4,11,1,0.9677000000000002,171.289,15.27,1,3,0,1.0,2,0,1,0,0,2,2,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
[8*]C[Si](C)(C)CO,4,6,1,0.7330999999999999,103.21699999999998,20.23,1,1,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cc(F)c2[nH]cc([16*])c2c1,4,10,2,0.6561999999999999,133.125,15.79,1,0,0,0.0,1,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
[15*][C@@H]1C2CCC(C[C@@H]1[15*])N2C,4,9,2,1.5285,123.19899999999998,3.24,0,1,0,1.0,1,0,0,0,0,2,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
[15*][C@H]1CCc2nc(N)sc2C1,4,10,1,1.5518,153.23,38.91,1,3,0,0.5714285714285714,2,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
[16*]c1c([2H])c([2H])c([2H])c([2H])c1[2H],4,11,1,0.8612,82.13650888999997,0.0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[13*]C1([13*])Cc2c(C)cccc2N1,4,10,2,1.71542,131.17799999999997,12.03,1,1,0,0.3333333333333333,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*]C1(F)CC1C,4,5,1,1.2413,73.09,0.0,0,0,0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[16*]c1cccc([Si](C)(C)C)c1[16*],4,10,2,0.5809999999999998,148.281,0.0,0,0,1,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[13*]C1CN(C)C(C)(C)O1,4,8,1,0.5599000000000001,114.16799999999998,12.47,0,2,0,1.0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
[16*]c1c(C)cc2cc[nH]c2c1C,4,11,1,1.95934,144.19699999999997,15.79,1,0,0,0.2,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1cc(C)cc(Br)c1C=O,4,10,1,1.7446199999999998,198.039,17.07,0,1,1,0.125,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[13*]C1([13*])CNCN1,4,5,2,-1.1109,70.09499999999998,24.06,2,2,0,1.0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(C)c2c1CNCC2,4,11,1,0.81532,146.21299999999997,12.03,1,1,0,0.4,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[10*]N1C(=O)N[C@@H]([13*])[C@@H]1[13*],4,6,3,-0.7733000000000001,83.07,32.34,1,1,0,0.6666666666666666,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
[4*]CCN1C(=O)C(=O)c2ccc(C)c(C)c21,4,15,1,1.80034,202.23299999999995,37.38,0,2,2,0.3333333333333333,1,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[5*]N1COC2C([15*])CCC21,4,8,2,0.6092,111.14399999999999,12.47,0,2,0,1.0,1,1,0,0,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
[5*]N(C)S(=O)(=O)N1CCCCC1,4,11,1,0.11319999999999975,177.24899999999997,40.620000000000005,0,2,2,1.0,2,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
[15*]C1CNCC(C)C1(F)F,4,9,1,1.1987999999999999,134.149,12.03,1,1,0,1.0,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
[8*]C(C=C)CC,4,5,1,1.9202000000000001,69.127,0.0,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cc([16*])c2c(c1)C=CC2,4,9,2,0.6051,114.14699999999996,0.0,0,0,0,0.1111111111111111,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*][C@@H]1COC(O)C1,4,6,1,0.06290000000000001,87.098,29.46,1,2,0,1.0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[15*]C1CCc2cc3ccccc3n2C1,4,13,1,2.925300000000001,170.23499999999996,4.93,0,1,0,0.3333333333333333,1,0,0,0,2,1,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
[15*]C1CC2CNCC1C2,4,8,1,0.9536,110.17999999999999,12.03,1,1,0,1.0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1OCCC(C)(C)O1,4,8,1,1.0348,115.15199999999999,18.46,0,2,0,1.0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[13*][C@H]1C(C)Cc2cc([16*])ccc2N1C,4,12,2,1.365,159.23199999999997,3.24,0,1,0,0.45454545454545453,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1OC2(CCCCC2)O[C@@H]1[13*],4,10,2,1.4444,140.18200000000002,18.46,0,2,0,1.0,0,2,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[13*]C1CNc2cc(F)c([16*])cc2N1,4,11,2,0.7131,150.156,24.06,2,2,0,0.25,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[5*]N1CCc2cc(F)c([16*])cc2C1,4,11,2,0.8227,149.16799999999998,3.24,0,1,0,0.3333333333333333,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[4*][C@]1([15*])CCCCC1O,4,7,2,1.1361,98.14499999999998,20.23,1,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]CC#Cc1cccc(C)c1,4,10,1,2.31412,129.182,0.0,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*][C@H]1C[C@@H]2CC[C@H]1N2C,4,8,1,1.1906999999999999,110.18,3.24,0,1,0,1.0,1,0,0,0,0,2,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(B(C)O)c([16*])c1,4,9,2,-1.1436000000000002,117.94399999999997,20.23,1,1,1,0.14285714285714285,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[7*]C1c2ccccc2C(=O)N1N(C)C,4,13,1,1.1669,175.21099999999998,23.550000000000004,0,2,1,0.3,2,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[14*]c1ccnc(/C(C)=C\N)n1,4,10,1,-0.029299999999999993,134.16199999999998,51.8,1,3,1,0.14285714285714285,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
[15*][C@@H]1CC[C@@H](C)[C@@H]([15*])C1,4,7,2,2.482,96.173,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1c(Cl)cc(C)cc1Br,4,9,1,2.5855200000000007,204.474,0.0,0,0,0,0.14285714285714285,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[15*]C1C(=O)CC(C)C1(C)C,4,9,1,1.9593,125.19099999999997,17.07,0,1,0,0.875,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cccc2c1OC(F)(F)C(=O)N2,4,13,1,0.7849000000000002,184.121,38.33,1,2,0,0.125,1,2,0,2,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
[15*]C1CCCCC1(O)C1CCOC1,4,12,1,1.6658000000000002,169.24399999999997,29.46,1,2,1,1.0,0,2,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[6*]C(=O)NN=C1[C@@H](C)CCC[C@@H]1C,4,12,1,2.0574000000000003,167.23199999999997,41.46,1,2,1,0.7777777777777778,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[6*]C(=O)NN=C1[C@H](C)CCC[C@H]1C,4,12,1,2.0574000000000003,167.23199999999997,41.46,1,2,1,0.7777777777777778,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[5*]N1CCCc2c(C)ccc(F)c21,4,12,1,2.35102,164.20299999999997,3.24,0,1,0,0.4,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
[13*]C1CNC2(CCCCC2)CO1,4,11,1,1.1845,154.233,21.259999999999998,1,2,0,1.0,1,1,0,0,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
[15*]C1(O)CCN(C)CC1(C)C,4,10,1,0.5860000000000003,142.22199999999998,23.47,1,2,0,1.0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*]N1CCCc2ccc(C#N)cc21,4,12,1,1.77518,157.19599999999997,27.03,0,2,0,0.3,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[5*]N1CC([13*])N(C)C1,4,6,2,-0.4690000000000001,84.122,6.48,0,2,0,1.0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[8*]C(O)C1=CCCCC1=O,4,9,1,0.5335,125.147,37.3,1,2,1,0.5714285714285714,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cccc(C2=NCCCC2)c1,4,12,1,1.8342,158.224,12.36,0,1,1,0.36363636363636365,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*]C1CNc2cccnc2N1,4,10,1,0.7943999999999998,134.16199999999998,36.95,2,3,0,0.2857142857142857,3,0,0,0,1,1,2,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
[16*]c1ccccc1C1=CCCC1,4,11,1,2.4285000000000005,143.20899999999997,0.0,0,0,1,0.2727272727272727,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1[nH]cc(C=O)c1C,4,8,1,0.31022,108.11999999999998,32.86,1,1,1,0.16666666666666666,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[4*]C1(C#N)CCCSC1,4,8,1,1.74498,126.204,23.79,0,2,0,0.8333333333333334,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
[16*]c1cccc2c(C=O)ccnc12,4,12,1,1.2219,156.164,29.96,0,2,1,0.0,1,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
[13*][C@@H]1CCNC(=O)O1,4,7,1,-0.008299999999999919,100.097,38.33,1,2,0,0.75,1,2,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
[8*]C([8*])(N)CO,4,4,2,-1.3102,59.068000000000005,46.25,2,2,1,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*][C@](N)(CC(C)=O)C(F)(F)F,4,10,1,0.7321000000000001,154.111,43.09,1,2,2,0.8,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[16*]c1ccc2c(c1)CN(C)CO2,4,11,1,0.6429,148.18499999999997,12.47,0,2,0,0.3333333333333333,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
[13*]C1CNc2cnccc2N1,4,10,1,0.7944,134.16199999999998,36.95,2,3,0,0.2857142857142857,3,0,0,0,1,1,2,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
[15*]C1(C)C=CCC=C1,4,7,1,2.2304000000000004,93.149,0.0,0,0,0,0.42857142857142855,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*]CN1C(=O)C(=O)c2cccc(C)c21,4,13,1,1.03112,174.17899999999997,37.38,0,2,1,0.2,1,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[4*]CCN1C(=O)C(=O)c2cccc(C)c21,4,14,1,1.4919200000000001,188.20599999999996,37.38,0,2,2,0.2727272727272727,1,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[5*]N1CC(F)(F)CC1([13*])C,4,8,2,1.0572,119.114,3.24,0,1,0,1.0,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
[13*][C@@H]1NC(=O)N[C@@H]1[13*],4,6,2,-0.9500000000000002,84.07799999999999,41.13,2,1,0,0.6666666666666666,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
[15*]C1([15*])C[C@@]12C[C@@]2([15*])C,4,6,3,1.7228999999999999,79.12199999999999,0.0,0,0,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]CCN1C(=O)C(=O)c2c(C)ccc(C)c21,4,15,1,1.80034,202.23299999999998,37.38,0,2,2,0.3333333333333333,1,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[14*]c1nc2ccccc2[nH]c1=S,4,11,1,1.4669899999999998,161.20899999999997,28.68,1,2,0,0.0,2,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1nc(C)c[nH]c1=O,4,8,1,-0.74708,109.10799999999998,45.75,1,2,0,0.2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
